"CNTLNUM","SCHCNTL","currentTeacher","TFSFINWT","F0105","F0108","F0113","F0116","T0293","T0294","T0295","T0296","T0297","T0298","T0299","T0300","T0301","T0303","T0306","T0307","T0308","T0309","T0310","T0311","T0312","T0315","T0320","T0321","T0322","T0324","T0325","T0326","T0327","T0331","T0332","T0335","T0336","T0337","T0338","T0339","T0340","TFNLWGT","LEP_T","MGMNT_T","NEWTCH","PLAN","PUPILS_D","PUPILS_S","SBKGD_T","SDLQ_T","T0051","T0059","T0106","T0120","T0122","T0124","T0125","T0126","T0127","T0147","T0148","T0149","T0150","T0153","T0154","T0155","T0156","T0158","T0208","T0248","T0250","treat","teachImputed","PUPILS","PSCHMAN","PFAMBACK","PSTUDEL","PSTUPAR","PTEACSUP","pscore","distance","weights","subclass"
128091,101725,1,646.2876,"Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree",5,5,5,5,5,5,2,2,3,3,1,1,1,2,1,1,1,1,1,2,2,3,3,3,3,4,2,3,2,2,4,1,1,71.7128,0,18,"Teacher has taught 3 years or less",6.67,0,0,11,15,1,0,1,1,5,1,1,1,1,1,1,3,1,1,2,2,1,2,0,1,1,1,0,0,-0.47030064618965,0.172683884410429,-0.140185274595635,-0.347544006381486,-0.680792159263587,0.245981626368275,0.245981626368275,1,"130"
128677,102993,1,128.8576,"Strongly disagree","Strongly agree","Strongly agree","Neither agree nor disagree",5,5,5,5,3,1,3,2,1,2,3,4,1,2,3,1,2,1,2,3,3,4,4,4,4,4,4,2,1,4,4,1,1,113.925,0,12,"Teacher has taught 3 years or less",7.24,0,24,11,20,1,0,4,2,5,1,1,1,1,1,1,3,2,2,1,2,1,2,24,1,-8,1,0,24,0.624805181943967,0.750507801631047,0.972175511492736,0.666258927771,-0.420361165450844,0.194482533582501,0.194482533582501,1,"131"
128971,104752,1,558.9767,"Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree",4,4,5,5,4,5,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,4,4,4,4,4,3,2,3,3,3,2,5,163.2504,0,15,"Teacher has taught 3 years or less",15.63,82,0,11,19,1,0,0,1,5,1,1,1,1,1,1,2,1,1,1,1,1,2,0,2,-8,1,0,82,0.304725170028769,0.440336119344602,0.611506274709889,0.294269305016859,0.058323657962915,0.415113295884843,0.415113295884843,1,"132"
129156,108881,1,31.883,"Strongly agree","Somewhat disagree","Somewhat disagree","Somewhat disagree",5,5,5,5,5,5,1,1,4,3,1,4,1,1,1,1,1,4,1,3,1,1,1,1,2,3,1,4,1,1,3,1,1,27.1835,0.61,20,"Teacher has taught 3 years or less",2.14,163,0,9,8,1,0,7,1,5,1,1,1,1,1,2,3,2,1,1,2,1,2,0,-8,2,1,0,163,-0.828283234167734,-0.414711164340799,-1.19616927248238,-1.09839328716747,-0.926022850050489,0.297138869590969,0.297138869590969,1,"133"
129184,106167,1,452.0122,"Strongly disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree",4,5,4,5,5,5,1,1,2,2,1,3,1,1,1,1,1,1,1,2,2,3,2,3,3,4,2,2,4,3,3,1,1,83.2814,0,20,"Teacher has taught 3 years or less",4.17,90,0,12,14,1,0,0,3,5,2,2,1,1,1,1,4,1,2,1,1,1,2,0,2,-8,1,0,90,-0.996073983339024,0.401818316936817,-0.220484870893148,-0.356797144876616,-1.06698569516267,0.165429174628091,0.165429174628091,1,"134"
129315,103520,1,1846.4337,"Strongly disagree","Strongly agree","Strongly agree","Somewhat agree",2,4,5,5,4,5,2,2,2,3,1,3,1,2,3,3,2,1,1,2,1,4,4,4,4,4,4,3,2,1,4,1,3,3.0031,44.44,15,"Teacher has taught 3 years or less",10,0,9,10,20,1,0,6,3,5,1,1,1,1,2,-8,0,2,1,2,2,1,1,9,1,2,1,0,9,0.30861150275513,0.0266225625963876,0.619358215988252,-0.122297917499277,-0.0904134433746845,0.311820301116513,0.311820301116513,1,"135"
129499,111624,0,7.5086,"Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree",4,5,4,5,3,5,2,3,3,3,1,2,3,3,2,3,3,1,2,2,2,3,4,3,3,4,1,2,3,3,3,3,3,5.788,0,14,"Teacher has taught 3 years or less",9.38,102,0,11,15,1,0,1,1,5,2,1,1,1,1,2,5,1,2,1,2,1,2,0,1,-8,1,0,102,0.593748522815403,0.299706793321829,-0.142726555780832,-0.388638574980467,0.792819729169184,0.242536270332243,0.242536270332243,1,"136"
129569,111525,1,355.6067,"Strongly agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",1,5,5,5,5,5,1,1,2,2,1,1,2,2,1,2,1,2,1,3,3,4,3,4,4,2,2,3,3,2,4,1,1,344.0332,3.95,20,"Teacher has taught 3 years or less",25,152,0,12,15,1,0,1,1,5,2,2,1,1,2,-8,0,2,1,1,2,1,1,0,1,2,1,0,152,-0.980616409192996,0.337446070834577,0.0305860556900899,0.341233471829214,-0.332481830069828,0.217857731600489,0.217857731600489,1,"137"
129572,102014,1,27.7654,"Somewhat disagree","Strongly agree","Strongly agree","Neither agree nor disagree",5,5,5,5,5,3,2,1,4,1,1,1,3,2,2,3,2,1,2,3,3,3,3,3,2,1,2,2,3,1,3,3,3,23.6729,0,17,"Teacher has taught 3 years or less",1.96,37,0,9,11,1,1,0,3,5,1,1,1,1,1,2,4,2,1,1,1,1,2,0,1,-8,1,0,37,-0.0646778297176912,-0.379348471868818,-0.715811116920447,-0.151121626826341,0.463764851847682,0.243589987808006,0.243589987808006,1,"138"
129647,107195,1,775.5094,"Strongly disagree","Somewhat agree","Somewhat disagree","Somewhat agree",3,1,3,3,3,5,1,2,3,4,2,3,3,2,2,3,2,1,1,2,2,3,2,1,2,2,1,1,1,1,1,1,1,320.3208,38.89,16,"Teacher has taught 3 years or less",7.94,0,18,4,8,1,0,1,2,5,1,1,1,1,1,1,5,1,1,2,2,1,2,18,1,2,1,0,18,0.312480077946298,-1.58443300535063,-1.34445720054356,-0.694611106235028,0.603037258538697,0.145453547285104,0.145453547285104,1,"139"
129771,103705,1,1003.2204,"Strongly disagree","Somewhat agree","Strongly agree","Strongly agree",3,3,4,4,4,4,1,1,4,2,1,2,2,2,1,1,1,1,1,3,3,4,4,4,4,4,4,3,3,3,4,1,1,542.4747,15,20,"Teacher has taught 3 years or less",10.48,0,20,13,20,1,0,2,2,5,1,1,1,1,1,2,3,2,1,1,1,1,2,20,-8,1,1,0,20,-0.936939855321784,0.83102959452095,1.03668626003349,0.639950027509472,-0.567490964859276,0.306089656246466,0.306089656246466,1,"140"
129942,105809,1,222.901,"Neither agree nor disagree","Strongly agree","Strongly agree","Neither agree nor disagree",4,4,4,4,4,4,1,1,3,3,2,3,2,1,1,1,2,2,1,3,3,3,3,3,4,4,2,2,2,2,3,1,2,180.7303,0,18,"Teacher has taught 3 years or less",5.42,0,0,9,16,1,0,0,2,5,1,1,1,1,2,-8,0,1,2,1,2,1,2,11,1,-8,1,0,0,-0.349077804651412,-0.0604137208023472,0.0742508150853886,0.0723185358135955,-0.505436225283355,0.22796319777359,0.22796319777359,1,"141"
130040,104034,1,495.7653,"Strongly disagree","Somewhat agree","Strongly agree","Somewhat disagree",4,5,5,5,4,5,2,2,4,3,1,4,2,3,1,2,3,2,1,3,3,4,4,4,4,4,2,2,3,2,4,1,1,300.2644,0,16,"Teacher has taught 3 years or less",9.38,0,0,11,18,1,1,1,3,5,2,1,1,1,1,2,4,2,2,2,2,1,2,28,2,2,1,0,0,0.235493083134418,0.273656866367261,0.478107473658695,0.468492283056336,0.167467555828408,0.0525608290680045,0.0525608290680045,1,"142"
130227,100264,1,25.426,"Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree",2,4,4,4,4,4,2,3,2,3,2,3,2,2,2,2,2,1,3,3,3,3,2,3,4,4,3,3,3,3,3,1,1,22.5508,0,14,"Teacher has taught 3 years or less",12.86,0,17,12,16,1,0,1,3,5,1,1,1,1,1,1,5,2,2,1,2,1,2,17,-8,-8,1,0,17,0.520836975169609,0.494729871151817,0.104115474426528,0.0818616447397033,0.154857519973089,0.170342398139881,0.170342398139881,1,"143"
130323,103558,0,17.7825,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree",3,5,5,4,4,3,1,1,3,4,1,2,3,2,1,2,2,1,2,2,2,2,3,2,3,2,1,2,2,1,2,5,4,13.7076,0,19,"Teacher has taught 3 years or less",17.44,0,0,7,11,1,0,1,2,5,1,1,1,1,2,-8,0,1,2,1,1,1,2,11,1,1,1,1,0,-0.434626176670833,-0.673423925170908,-0.83033635238004,-0.800550627835156,0.237074481673912,0.254933494199032,0.254933494199032,1,"144"
130446,106510,1,551.8446,"Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree",4,4,4,5,5,5,1,1,3,2,1,3,2,2,1,1,1,1,1,2,3,4,4,4,4,4,3,4,4,4,4,2,1,353.6984,0,20,"Teacher has taught 3 years or less",9.29,0,17,16,19,1,1,0,1,5,1,1,1,1,1,1,5,2,2,1,1,1,2,17,-8,-8,1,0,17,-0.81645561802905,1.51616183222769,0.889674200340252,0.383192302460936,-0.492206266738891,0.272755051521047,0.272755051521047,1,"145"
130525,103179,1,365.5486,"Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree",5,5,5,5,5,5,2,1,2,2,1,4,1,2,1,1,2,1,1,3,3,4,4,4,4,4,2,2,2,2,4,2,5,13.9778,0,18,"Teacher has taught 3 years or less",18.75,47,0,10,18,1,0,0,1,5,1,1,1,1,2,-8,0,1,2,1,1,1,2,0,1,-8,1,0,47,-0.330115569193889,0.153458223245126,0.489348595989384,0.502155757866976,-0.718518787329331,0.264342457034124,0.264342457034124,1,"146"
130970,105741,1,651.4274,"Somewhat agree","Strongly agree","Strongly disagree","Strongly agree",4,2,5,5,5,5,1,1,4,3,1,2,2,2,1,1,2,2,1,3,3,4,3,3,3,4,3,3,3,1,4,3,3,120.9114,13.04,19,"Teacher has taught 3 years or less",8.75,0,23,11,16,1,0,1,1,5,1,1,1,1,2,-8,0,1,2,2,2,1,2,23,2,2,1,0,23,-0.598672964853309,0.0470773686688231,0.0616793689955262,0.3605615863528,-0.429038096994089,0.0905973359287235,0.0905973359287235,1,"147"
131214,106722,1,3575.9415,"Somewhat agree","Somewhat agree","Strongly agree","Somewhat disagree",3,4,4,4,5,5,1,2,4,3,2,2,2,2,2,2,3,3,2,4,3,4,4,4,3,4,4,2,1,1,2,3,1,511.8532,100,15,"Teacher has taught 3 years or less",8.33,0,19,6,19,1,0,0,1,5,1,1,1,1,1,1,4,2,2,1,1,1,2,19,2,1,1,0,19,0.275561668725186,-0.53130440389521,0.417629082948292,0.683593931757848,0.00660546280107112,0.372635895118644,0.372635895118644,1,"148"
131481,100414,1,26.6448,"Strongly agree","Neither agree nor disagree","Somewhat agree","Somewhat agree",2,4,5,4,3,5,2,3,3,4,1,4,4,4,4,1,4,1,3,1,1,1,2,3,2,3,1,1,1,1,1,1,1,19.6735,44.64,11,"Teacher has taught 3 years or less",18.75,56,0,4,11,1,0,1,1,5,1,1,1,1,1,1,3,2,2,1,1,1,2,0,2,2,1,0,56,1.19894200971505,-1.56427894784792,-1.21377567089526,-1.69619619891406,1.11294016402728,0.371817576581636,0.371817576581636,1,"149"
131604,108525,1,48.5343,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",1,2,4,4,3,4,2,2,3,4,2,3,3,2,2,2,2,3,2,2,2,2,1,2,2,3,1,1,1,1,2,1,1,46.106,0,15,"Teacher has taught 3 years or less",1.8,134,0,5,9,1,0,5,1,5,1,1,1,1,1,1,3,2,1,1,1,1,2,0,1,-8,1,0,134,0.402586725666567,-1.27950137032187,-1.22771578815665,-0.886987651110721,0.487069397418034,0.264570435191965,0.264570435191965,1,"150"
132203,103907,1,552.1904,"Strongly disagree","Somewhat agree","Somewhat agree","Strongly disagree",4,4,4,4,4,4,2,2,2,3,1,3,2,2,2,2,2,3,2,4,3,4,4,4,4,4,3,3,4,2,4,2,2,17.8961,0,16,"Teacher has taught 3 years or less",9.21,0,22,13,19,1,0,0,1,5,1,1,1,1,1,1,2,2,2,2,2,1,2,22,2,-8,1,0,22,0.173133062510157,0.607740815971725,0.764396549335559,0.814501138627613,-0.0213470752390953,0.0827079933549555,0.0827079933549555,1,"151"
132251,104858,1,656.5713,"Strongly agree","Strongly disagree","Somewhat agree","Somewhat agree",1,3,5,3,1,4,4,4,2,1,4,4,3,4,4,3,4,1,4,1,1,4,2,3,4,4,1,2,2,1,3,4,1,46.0326,3.33,5,"Teacher has taught 3 years or less",3.75,60,0,8,14,1,0,1,1,5,2,2,2,2,2,-8,0,2,2,2,2,1,2,0,2,2,1,0,60,2.08217231695624,-0.443637106162698,-0.39973093008973,-0.5780639347583,1.33764328044067,0.157482660692842,0.157482660692842,1,"152"
132720,109288,1,24.5088,"Somewhat disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree",4,5,5,5,4,5,2,1,1,1,3,3,2,1,4,2,2,1,2,3,3,4,4,4,4,4,2,3,4,2,4,1,1,22.8691,0,13,"Teacher has taught 3 years or less",4.27,161,0,13,18,1,0,0,1,5,1,1,1,1,2,-8,0,1,2,2,1,1,2,0,1,-8,1,0,161,0.477594404421227,0.559931901081046,0.537507669189039,0.513518117031266,-0.0667375306036246,0.149023248638405,0.149023248638405,1,"153"
133129,101231,1,9.107,"Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree",4,3,4,4,3,3,2,2,3,2,2,3,2,2,2,2,3,2,1,2,2,4,3,4,4,4,2,3,2,1,3,1,1,8.0772,0,14,"Teacher has taught 3 years or less",10.14,58,0,9,17,1,0,1,1,5,1,1,1,1,1,1,3,2,2,1,2,1,2,0,2,-8,1,0,58,0.458319630699838,-0.186080971053807,0.146127529351385,-0.0377257880327434,0.129840089483727,0.262519250008798,0.262519250008798,1,"154"
133316,111662,1,588.219,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree",1,3,5,5,5,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,1,27.7963,2.86,18,"Teacher has taught 3 years or less",3.29,105,0,12,11,1,1,3,3,5,1,1,1,1,2,-8,0,1,1,1,2,1,2,0,1,2,1,0,105,-0.247908275143752,0.332927311737122,-0.708526307535578,-0.738461482727836,-0.00666265297503822,0.340847029211275,0.340847029211275,1,"155"
133548,103041,1,316.8455,"Strongly disagree","Strongly disagree","Strongly disagree","Somewhat disagree",5,5,5,5,5,5,1,1,2,2,1,1,3,1,1,1,2,1,1,2,2,2,1,4,4,1,1,1,1,1,2,2,5,126.1045,0,19,"Teacher has taught 3 years or less",4.29,97,0,5,11,1,0,0,1,5,1,1,1,1,1,1,4,1,1,2,2,1,2,0,-8,-8,1,1,97,-0.654098117307433,-1.12499933321104,-0.776322406509411,-0.783451542483908,-0.182757262758206,0.281449208846736,0.281449208846736,1,"156"
133750,102225,1,683.6158,"Neither agree nor disagree","Somewhat agree","Strongly agree","Strongly agree",3,3,5,5,5,5,1,1,4,2,1,2,1,1,1,2,2,2,1,4,3,4,3,3,3,4,3,2,2,2,3,3,1,156.145,48.15,19,"Teacher has taught 3 years or less",9.38,0,27,9,16,1,0,0,1,5,2,1,1,1,1,1,5,1,1,1,2,1,2,27,1,2,1,0,27,-0.690387510115409,-0.0487709394885353,0.0966651905149854,0.619555962189648,-0.792298469050215,0.259228114262946,0.259228114262946,1,"157"
133759,103033,0,144.1228,"Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree",1,1,4,4,4,5,4,4,3,2,2,4,3,2,3,4,4,2,2,3,1,2,4,4,4,4,3,3,4,3,4,2,3,114.4345,5.49,8,"Teacher has taught 3 years or less",3.03,91,0,14,19,1,0,3,1,5,1,1,1,1,1,1,2,1,1,2,2,1,1,0,2,2,1,0,91,1.48825587410407,0.85691798489688,0.481884272486574,-0.493243334253186,1.08944513375527,0.4636698263053,0.4636698263053,1,"158"
134575,101039,1,42.8517,"Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree",4,5,5,5,5,5,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,4,3,4,2,2,1,2,3,1,1,40.7077,0,20,"Teacher has taught 3 years or less",10.71,0,10,8,16,1,0,0,1,5,1,1,1,1,1,1,5,2,1,1,1,1,2,10,1,-8,1,0,10,-1.43714079080882,-0.145597194460311,0.182615215947418,0.950854163250579,-1.41196326221348,0.198064797654518,0.198064797654518,1,"159"
134637,111525,1,386.5919,"Somewhat disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree",5,5,5,5,5,5,2,2,2,2,1,4,2,3,2,3,2,2,1,3,2,3,2,2,3,3,3,2,2,2,3,1,1,313.4512,0,16,"Teacher has taught 3 years or less",21.62,525,0,9,13,1,0,0,3,5,1,1,1,1,2,-8,0,1,1,1,1,1,2,0,1,-8,1,1,525,0.330509170981171,-0.154920947012811,-0.466808675875525,-0.273106913339366,0.42945651977959,0.224579481770605,0.224579481770605,1,"160"
134879,108269,1,2821.4053,"Strongly agree","Somewhat disagree","Somewhat disagree","Strongly disagree",5,5,5,4,4,5,3,2,3,2,2,4,4,2,2,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,1,2,3,26.3353,0,13,"Teacher has taught 3 years or less",10.71,25,0,10,16,1,0,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,-8,1,1,25,0.77565078119899,0.242834844728283,-0.00914408200294986,0.0180816568904318,0.975942015640803,0.498784938970684,0.498784938970684,1,"161"
135479,107198,1,5.5782,"Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree",2,4,5,5,3,4,1,2,4,3,2,4,2,2,2,3,3,1,2,4,2,4,3,3,2,4,1,1,2,1,3,1,1,4.756,0,15,"Teacher has taught 3 years or less",2.78,43,0,7,13,1,1,0,3,5,1,1,1,1,2,-8,0,2,1,2,2,1,2,0,1,-8,1,0,43,0.461406786287373,-0.648490432795957,-0.50264657049877,0.195292507805826,0.29285209213323,0.120577946145005,0.120577946145005,1,"162"
135512,110321,1,807.2358,"Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree",3,1,3,4,4,4,2,2,3,3,1,3,2,2,2,3,3,2,1,3,3,4,3,4,4,4,3,2,2,2,3,1,5,332.8616,0,15,"Teacher has taught 3 years or less",0,0,0,9,18,1,0,1,1,5,1,1,1,1,1,2,4,2,2,1,1,1,2,21,-8,-8,1,0,0,0.364050115088492,0.00733486360615214,0.385279593054643,0.437727095629584,0.236609829255769,0.223771828073133,0.223771828073133,1,"163"
135550,100290,1,27.3248,"Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree",4,3,5,5,5,5,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,4,4,4,2,1,1,2,4,1,2,23.2869,0,19,"Teacher has taught 3 years or less",8.75,35,0,8,16,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,0,2,-8,1,0,35,-0.86962376570604,-0.241227277151607,-0.0939270718225345,-0.806285712248708,-0.789698780348565,0.27730015338539,0.27730015338539,1,"164"
135629,103988,1,654.3004,"Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree",3,4,5,5,4,5,2,3,2,2,2,4,2,2,2,1,3,2,1,3,1,3,1,3,4,3,1,2,3,1,3,1,1,153.0894,0,13,"Teacher has taught 3 years or less",1.97,0,0,9,12,1,0,1,1,5,1,1,1,1,1,2,5,1,2,1,1,1,2,25,-8,-8,1,0,0,0.70314057752195,-0.36359433277935,-0.557919156844093,-0.472010957755034,0.0544373912656656,0.254697882400227,0.254697882400227,1,"165"
135864,108301,1,6.9258,"Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree",5,5,5,5,4,5,1,3,1,2,1,2,4,2,1,3,2,1,1,4,1,1,4,4,4,4,2,1,2,1,2,1,1,6.0265,3.7,17,"Teacher has taught 3 years or less",6.25,108,0,6,18,1,0,1,1,5,1,1,2,1,2,-8,0,1,1,2,2,1,2,0,1,2,1,0,108,0.164662376278204,-0.666318267403995,0.10457263961596,-0.646226905044762,0.819905555399987,0.258690585241955,0.258690585241955,1,"166"
136036,110043,1,628.1341,"Strongly agree","Somewhat agree","Strongly agree","Neither agree nor disagree",5,3,5,3,5,5,1,1,3,1,1,1,3,3,1,2,2,2,1,2,2,4,4,4,4,4,4,3,3,2,3,1,1,401.9068,5,19,"Teacher has taught 3 years or less",6.25,0,20,11,20,1,0,0,2,5,1,1,1,1,1,1,4,2,2,1,1,1,2,20,2,2,1,0,20,-0.560461301555062,0.329711659257076,0.744759727572241,0.0750502167613625,0.25434695928662,0.210302793623703,0.210302793623703,1,"167"
136044,106501,1,514.9411,"Strongly agree","Strongly agree","Somewhat disagree","Somewhat agree",3,3,5,3,3,4,1,1,4,2,1,2,1,1,1,1,2,4,1,3,2,4,4,4,4,4,3,2,4,3,4,1,1,28.0328,0,19,"Teacher has taught 3 years or less",10,154,0,13,19,1,0,0,1,5,1,1,1,1,1,1,2,2,2,1,1,1,2,0,2,-8,1,0,154,-0.814232618009533,0.73870708902441,0.728603155487811,0.347191757979105,-1.08268310944941,0.242817031685307,0.242817031685307,1,"168"
136267,105590,1,634.623,"Neither agree nor disagree","Somewhat agree","Somewhat disagree","Somewhat agree",1,1,5,2,3,5,2,1,2,3,1,2,2,1,1,2,1,2,2,3,3,4,2,2,4,4,2,1,1,1,2,2,1,218.132,0,19,"Teacher has taught 3 years or less",6.25,0,21,5,14,1,0,1,1,5,1,1,1,1,1,2,3,2,1,1,1,1,2,21,2,-8,1,1,21,-0.576072018288062,-0.938726086909349,-0.265257709230469,0.253580160042115,-0.386796252583322,0.263383722538864,0.263383722538864,1,"169"
136282,111651,1,117.1903,"Strongly agree","Somewhat agree","Strongly agree","Somewhat agree",3,3,4,4,4,5,3,3,4,2,3,3,4,2,2,3,2,4,2,2,1,1,1,3,2,2,1,1,2,1,1,1,1,80.0367,10.95,12,"Teacher has taught 3 years or less",10.24,137,0,5,9,1,0,0,2,5,1,1,1,1,1,1,2,2,2,1,1,1,2,0,1,1,1,1,137,0.861152553771718,-1.26136872522871,-1.34311098813851,-1.45184339238346,1.11184124686484,0.307126153051285,0.307126153051285,1,"170"
136479,110674,1,536.458,"Strongly disagree","Strongly disagree","Somewhat agree","Somewhat disagree",3,5,5,5,5,5,1,3,3,2,1,2,2,2,1,3,3,2,2,4,4,4,4,4,4,4,3,4,4,4,4,3,5,278.3437,0,16,"Teacher has taught 3 years or less",16.07,0,19,16,19,1,0,3,1,5,1,1,1,1,1,1,5,2,2,1,1,1,2,19,-8,-8,1,0,19,0.195026323769956,1.60441434705047,1.0982683730222,1.29607000484064,0.136612433349504,0.181438959806877,0.181438959806877,1,"171"
136528,101606,1,96.4493,"Neither agree nor disagree","Strongly agree","Somewhat agree","Neither agree nor disagree",5,4,5,5,4,5,2,2,1,2,2,3,1,1,2,1,2,1,1,3,3,4,4,4,4,4,4,4,4,4,4,3,5,96.4492,1.15,15,"Teacher has taught 3 years or less",19.74,87,0,16,20,1,1,0,3,5,1,1,1,1,1,1,5,2,2,1,1,1,2,0,1,2,1,1,87,0.146063893652922,1.62008576386287,1.25983960421821,0.776195532846232,-0.76018650323553,0.368487209600464,0.368487209600464,1,"172"
136847,100605,0,386.0997,"Strongly agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree",4,4,5,5,2,4,4,2,2,4,4,4,4,3,2,1,3,4,3,2,1,4,2,4,2,3,2,2,1,2,3,1,1,138.0718,0,10,"Teacher has taught 3 years or less",13.13,0,28,8,13,1,0,0,1,5,1,1,1,1,1,1,5,1,1,1,1,1,2,28,2,-8,1,0,28,1.0371797604151,-0.288440644723021,-0.568090402393075,-0.421622543033668,0.866748373102112,0.259136904225373,0.259136904225373,1,"173"
137210,108007,1,147.9849,"Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree",1,1,2,3,2,3,2,4,2,3,4,4,2,2,2,4,4,2,3,2,2,3,1,2,2,2,1,1,1,1,3,1,1,131.2507,0,9,"Teacher has taught 3 years or less",12.86,0,0,6,8,1,0,1,1,5,1,1,1,1,2,-8,0,1,2,2,2,1,2,23,1,-8,1,0,0,1.3353890199035,-1.0807318683641,-1.28908138139512,-0.652191480450676,0.779638481156305,0.0771220071642935,0.0771220071642935,1,"174"
137213,103503,1,126.319,"Strongly agree","Strongly agree","Somewhat agree","Somewhat disagree",2,2,4,4,3,4,2,2,4,4,2,3,4,2,2,2,2,3,2,2,2,1,3,3,3,3,2,2,1,2,3,1,1,107.6521,19.67,15,"Teacher has taught 3 years or less",11.25,122,0,8,14,1,1,0,3,5,1,1,1,1,1,1,4,2,2,1,2,1,2,0,1,1,1,0,122,0.435425747140006,-0.278482233508712,-0.470358130648219,-0.943000794986399,0.784713206213655,0.27691081318199,0.27691081318199,1,"175"
137292,105934,1,74.7375,"Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly disagree",1,1,3,3,3,3,1,1,4,2,1,3,2,1,1,1,1,4,1,3,3,4,4,4,4,4,3,4,4,2,4,3,5,68.9983,3.03,20,"Teacher has taught 3 years or less",7.5,0,33,14,19,1,0,5,1,5,1,1,1,1,1,1,4,1,2,1,1,1,2,33,1,1,1,0,33,-0.87200396511719,0.762400647247223,0.781062993194256,0.578015281488314,-0.715587294490949,0.184389833368103,0.184389833368103,1,"176"
137338,102932,1,2502.4565,"Strongly agree","Strongly agree","Strongly agree","Somewhat disagree",3,5,5,5,5,5,2,1,2,2,1,2,3,3,1,2,2,3,2,4,3,4,3,4,4,4,3,2,1,2,2,1,1,423.3744,38.46,18,"Teacher has taught 3 years or less",8.75,0,26,7,18,1,1,2,3,5,1,1,1,1,1,1,5,1,1,1,1,1,2,26,1,1,1,1,26,-0.233345058715181,-0.219496615203171,0.398180857954373,0.648344821762284,0.307835735931593,0.389136054547599,0.389136054547599,1,"177"
137464,104931,1,427.5401,"Strongly agree","Strongly agree","Strongly agree","Somewhat agree",2,3,4,4,4,3,2,2,4,2,1,1,2,2,2,3,2,4,3,2,1,3,2,4,4,4,2,2,2,2,2,3,1,346.6543,0,16,"Teacher has taught 3 years or less",4.55,0,29,8,16,1,1,0,3,5,1,1,1,1,1,1,5,2,2,2,2,1,2,29,2,-8,1,1,29,0.0783619270656842,-0.214280520357463,-0.0830473244266862,-0.58017904458219,0.229956794014753,0.113807614358711,0.113807614358711,1,"178"
137867,107890,0,23.3132,"Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree",4,2,3,3,3,3,2,3,4,3,3,4,4,4,4,4,4,2,2,2,2,3,2,3,3,3,1,1,1,1,3,5,2,17.4549,2.15,9,"Teacher has taught 3 years or less",1.88,93,0,6,12,1,0,6,2,5,2,1,1,1,1,1,3,1,1,1,1,1,1,0,-8,2,1,0,93,1.53203924262007,-0.902658657785174,-0.775853209323518,-0.574713588011791,1.72466340690495,0.410779744861837,0.410779744861837,1,"179"
138498,102159,0,55.9848,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree",5,5,5,5,5,5,1,1,2,3,1,2,3,2,1,1,1,1,1,2,2,3,4,4,4,4,3,3,3,3,4,2,1,45.8192,0,20,"Teacher has taught 3 years or less",28.57,26,0,13,19,1,0,0,1,5,2,1,1,1,2,-8,0,1,2,1,2,1,1,0,2,-8,1,0,26,-0.799825287661439,0.732723334504427,0.589102627132654,-0.210465552961789,-0.105100453964579,0.309874015837939,0.309874015837939,1,"180"
