CNTLNUM,SCHCNTL,currentTeacher,TFSFINWT,F0105,F0108,F0113,F0116,T0293,T0294,T0295,T0296,T0297,T0298,T0299,T0300,T0301,T0303,T0306,T0307,T0308,T0309,T0310,T0311,T0312,T0315,T0320,T0321,T0322,T0324,T0325,T0326,T0327,T0331,T0332,T0335,T0336,T0337,T0338,T0339,T0340,TFNLWGT,LEP_T,MGMNT_T,NEWTCH,PLAN,PUPILS_D,PUPILS_S,SBKGD_T,SDLQ_T,T0051,T0059,T0106,T0120,T0122,T0124,T0125,T0126,T0127,T0147,T0148,T0149,T0150,T0153,T0154,T0155,T0156,T0158,T0208,T0248,T0250,treat,teachImputed,PUPILS
132357,102132,1,17.8939,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,2,4,4,4,3,4,2,2,2,2,2,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,4,1,16.8254,5.56,15,Teacher has taught 3 years or less,5.71,90,0,5,5,1,0,0,1,5,2,1,1,1,2,-8,0,1,1,2,1,2,1,0,2,2,0,0,90
132512,106146,0,543.7783,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,2,3,3,5,3,5,2,2,4,2,2,4,2,1,1,2,3,4,4,3,3,3,3,3,3,4,2,3,4,3,4,4,5,439.2616,0,15,Teacher has taught 3 years or less,11.25,102,0,14,15,1,0,1,1,5,2,2,1,1,1,1,5,2,2,2,2,2,2,0,2,-8,0,0,102
132524,103403,1,325.5701,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,4,2,4,4,4,5,1,2,4,2,2,1,1,1,1,2,2,4,2,2,2,4,1,2,2,3,1,1,1,1,2,3,5,300.5678,16.67,17,Teacher has taught 3 years or less,8.33,0,24,5,9,1,0,1,2,5,1,1,1,1,1,1,4,2,2,1,1,2,2,24,1,2,0,0,24
132634,103105,1,632.2502,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,5,5,5,4,4,5,4,2,2,1,1,2,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3,2,2,2,3,1,1,85.9686,0,16,Teacher has taught 3 years or less,12.38,0,25,9,15,1,1,0,3,5,1,1,1,1,1,1,5,2,1,1,1,2,2,25,1,-8,0,0,25
132720,109288,1,24.5088,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,4,5,5,5,4,5,2,1,1,1,3,3,2,1,4,2,2,1,2,3,3,4,4,4,4,4,2,3,4,2,4,1,1,22.8691,0,13,Teacher has taught 3 years or less,4.27,161,0,13,18,1,0,0,1,5,1,1,1,1,2,-8,0,1,2,2,1,1,2,0,1,-8,1,0,161
132721,110059,1,15.2425,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,3,5,5,5,5,5,2,2,3,2,1,3,3,3,2,2,3,2,2,3,4,4,4,4,4,3,3,3,3,3,3,2,3,14.2227,0,15,Teacher has taught 3 years or less,6.75,168,0,12,18,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,2,2,0,1,-8,0,0,168
132890,111381,1,958.0702,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,4,5,5,4,5,5,1,1,4,4,1,2,1,2,1,1,1,1,1,2,2,3,3,4,4,4,3,2,1,1,1,1,1,570.6525,0,20,Teacher has taught 3 years or less,2.86,0,19,5,18,1,0,0,1,5,1,1,1,1,1,1,5,2,1,1,1,2,2,19,2,-8,0,0,19
132991,105366,1,196.3378,Strongly disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,4,3,3,4,4,4,1,2,2,2,1,2,2,2,1,2,3,1,1,3,3,4,4,4,4,4,4,4,4,3,4,2,1,159.1926,0,17,Teacher has taught 3 years or less,18.75,0,16,15,20,1,0,0,1,5,1,1,1,1,1,1,2,2,2,2,1,2,2,16,2,-8,0,0,16
133013,108310,0,90.7894,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,4,4,4,4,3,4,2,2,3,4,2,4,3,2,3,3,3,1,2,3,3,3,3,3,1,3,2,1,1,1,1,2,3,69.985,17.12,13,Teacher has taught 3 years or less,0.35,146,0,4,12,1,0,1,1,5,1,1,1,1,2,-8,0,2,1,1,2,2,2,0,2,2,0,0,146
133028,109785,1,115.371,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,4,4,5,5,5,5,2,1,2,2,1,2,3,3,2,4,2,1,2,3,3,4,3,2,3,4,1,2,3,2,4,1,1,100.3909,0,17,Teacher has taught 3 years or less,9.8,0,17,11,13,1,0,1,1,5,2,1,1,1,1,1,2,2,2,2,2,2,2,17,2,-8,0,0,17
133043,102744,1,1162.3525,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,4,4,4,4,3,3,4,3,3,3,2,2,4,2,3,2,3,2,2,2,2,4,4,4,4,4,3,3,2,2,2,2,5,167.3612,100,10,Teacher has taught 3 years or less,2.5,120,0,9,19,1,0,0,1,5,1,1,1,1,2,-8,0,2,1,1,1,1,2,0,2,2,1,0,120
133060,101818,1,54.0588,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,5,5,5,5,5,5,2,1,4,4,3,3,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,3,3,3,3,1,1,47.0398,0,15,Teacher has taught 3 years or less,14.29,0,0,12,20,1,0,1,1,5,1,1,1,1,2,-8,0,1,1,1,2,1,2,5,-8,-8,1,1,0
133129,101231,1,9.107,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,4,3,4,4,3,3,2,2,3,2,2,3,2,2,2,2,3,2,1,2,2,4,3,4,4,4,2,3,2,1,3,1,1,8.0772,0,14,Teacher has taught 3 years or less,10.14,58,0,9,17,1,0,1,1,5,1,1,1,1,1,1,3,2,2,1,2,1,2,0,2,-8,1,0,58
133271,110882,1,315.644,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,1,2,4,3,3,5,3,2,4,3,2,2,3,4,3,2,2,1,3,3,2,4,1,3,3,4,1,1,1,1,1,2,5,211.3828,0,13,Teacher has taught 3 years or less,3.13,0,11,4,12,1,0,2,3,5,1,1,1,1,1,1,3,1,1,2,1,2,2,11,2,-8,0,0,11
133280,111540,1,286.8583,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,5,2,5,5,5,5,2,2,4,3,3,3,2,2,3,3,4,1,1,4,4,4,4,4,4,4,3,2,1,2,3,1,1,143.5582,0,11,Teacher has taught 3 years or less,14.29,0,17,8,19,1,0,1,1,5,2,1,1,1,1,1,5,2,2,2,1,2,2,17,2,-8,0,0,17
133301,102429,1,878.5373,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,4,4,5,5,4,5,2,1,2,4,1,2,1,2,2,3,2,2,1,3,3,4,3,3,3,4,2,2,3,2,4,2,1,470.4916,0,17,Teacher has taught 3 years or less,17.11,0,0,11,15,1,0,0,1,5,1,1,1,1,1,1,2,1,2,1,2,2,2,26,1,-8,0,1,0
133316,111662,1,588.219,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,1,3,5,5,5,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,1,27.7963,2.86,18,Teacher has taught 3 years or less,3.29,105,0,12,11,1,1,3,3,5,1,1,1,1,2,-8,0,1,1,1,2,1,2,0,1,2,1,0,105
133328,109622,1,2564.1727,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,5,4,4,2,2,5,1,2,4,4,2,2,2,1,1,1,1,2,1,4,4,4,3,3,3,3,3,3,3,3,3,2,5,378.1613,0,18,Teacher has taught 3 years or less,3.33,0,0,12,15,1,0,1,1,5,2,1,1,1,1,2,4,2,1,2,1,2,2,0,2,2,0,0,0
133329,107029,1,896.8403,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,4,4,4,4,4,4,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,3,4,4,3,3,3,2,2,2,3,1,1,46.1079,5.06,20,Teacher has taught 3 years or less,0,79,0,9,17,1,0,1,1,5,1,1,1,1,1,1,5,2,2,1,1,2,2,0,1,2,0,0,79
133365,106454,0,27.8719,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,1,3,3,2,3,5,2,4,4,4,4,4,2,2,3,2,2,3,4,3,1,2,3,1,2,3,1,2,1,1,2,3,5,22.8109,0,10,Teacher has taught 3 years or less,15.83,59,0,6,10,1,0,6,3,4,-8,-8,-8,-8,-8,-8,0,2,1,2,2,2,2,0,2,-8,0,0,59
133468,107364,1,18.8277,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,4,2,5,5,4,5,1,1,2,4,1,2,3,2,2,2,1,2,1,3,3,4,3,3,4,4,3,1,3,2,3,1,1,17.5681,0,19,Teacher has taught 3 years or less,4.95,84,0,9,17,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,0,2,-8,0,0,84
133548,103041,1,316.8455,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,5,5,5,5,5,5,1,1,2,2,1,1,3,1,1,1,2,1,1,2,2,2,1,4,4,1,1,1,1,1,2,2,5,126.1045,0,19,Teacher has taught 3 years or less,4.29,97,0,5,11,1,0,0,1,5,1,1,1,1,1,1,4,1,1,2,2,1,2,0,-8,-8,1,1,97
133599,100795,1,6.6441,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,4,5,5,5,4,3,1,1,1,3,2,2,2,3,1,1,2,1,3,2,1,4,2,4,2,2,1,1,3,1,3,3,2,6.4278,0,18,Teacher has taught 3 years or less,19.74,0,0,8,11,1,0,0,1,5,1,1,1,1,1,1,3,1,2,1,1,2,2,5,1,-8,0,0,0
133631,110773,1,24.5269,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,4,4,4,4,4,4,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,1,20.9117,0,15,Teacher has taught 3 years or less,20,0,8,12,15,1,0,1,1,5,1,1,1,1,1,1,3,2,1,1,1,2,2,8,1,-8,0,0,8
133700,105249,1,782.7203,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,3,4,5,5,5,5,1,1,4,2,1,2,1,1,1,1,1,1,1,4,4,4,3,4,4,4,3,3,2,3,3,4,3,115.1441,100,20,Teacher has taught 3 years or less,3.95,0,20,11,18,1,0,0,1,5,1,1,1,1,1,1,4,2,1,1,1,2,2,20,1,1,0,0,20
133710,110778,0,93.7239,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,3,2,3,5,5,5,2,2,4,4,1,2,3,2,1,2,2,3,2,2,2,1,3,3,3,3,2,1,1,1,1,3,1,74.4175,2.11,17,Teacher has taught 3 years or less,5,142,0,4,14,1,0,0,1,5,2,2,2,2,1,1,4,2,1,1,1,2,2,0,2,2,0,0,142
133750,102225,1,683.6158,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,3,3,5,5,5,5,1,1,4,2,1,2,1,1,1,2,2,2,1,4,3,4,3,3,3,4,3,2,2,2,3,3,1,156.145,48.15,19,Teacher has taught 3 years or less,9.38,0,27,9,16,1,0,0,1,5,2,1,1,1,1,1,5,1,1,1,2,1,2,27,1,2,1,0,27
133759,103033,0,144.1228,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,1,1,4,4,4,5,4,4,3,2,2,4,3,2,3,4,4,2,2,3,1,2,4,4,4,4,3,3,4,3,4,2,3,114.4345,5.49,8,Teacher has taught 3 years or less,3.03,91,0,14,19,1,0,3,1,5,1,1,1,1,1,1,2,1,1,2,2,1,1,0,2,2,1,0,91
133760,107849,1,608.948,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,3,4,4,5,4,5,1,2,2,3,2,2,2,2,2,3,3,1,2,3,2,3,3,3,2,3,2,3,3,2,3,2,1,76.8804,9.84,15,Teacher has taught 3 years or less,18.75,61,0,11,13,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,2,2,0,2,2,0,0,61
133853,108121,0,4.5865,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,5,5,5,5,4,5,2,2,3,4,1,4,3,3,3,2,3,2,2,2,2,4,4,3,3,4,2,1,3,1,3,2,3,3.434,2.27,14,Teacher has taught 3 years or less,9.09,44,0,8,16,1,0,1,1,5,1,1,1,1,2,-8,0,1,2,2,2,2,2,0,-8,2,0,0,44
133874,106965,1,103.0372,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,4,4,5,5,3,5,2,3,4,3,1,2,1,1,2,2,2,3,1,3,2,4,4,4,3,4,2,1,1,1,2,2,2,91.3857,8,15,Teacher has taught 3 years or less,6.67,75,0,5,17,1,0,1,1,5,1,1,1,1,1,2,3,1,1,2,2,2,2,0,1,2,0,0,75
133891,102165,0,36.9743,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,2,3,5,5,3,5,4,2,3,4,3,4,3,2,3,2,3,2,3,2,1,2,3,4,3,4,2,2,2,3,4,4,3,29.3579,0,10,Teacher has taught 3 years or less,4.29,55,0,11,16,1,0,0,1,5,1,1,2,2,2,-8,0,2,2,2,2,2,2,0,2,-8,0,0,55
133955,104738,1,662.9746,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,4,4,4,4,2,4,1,1,2,3,1,2,2,3,1,2,1,3,2,1,1,2,3,3,2,3,2,1,1,1,2,2,1,104.0444,3.08,20,Teacher has taught 3 years or less,9.21,65,0,5,13,1,0,1,1,5,1,1,1,1,1,1,3,1,1,2,2,2,2,0,2,2,0,0,65
133983,106170,1,94.8398,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,4,5,5,5,5,5,2,1,3,4,2,3,4,2,3,3,2,1,3,2,1,3,2,2,1,3,1,1,2,1,3,3,5,88.4947,1.89,15,Teacher has taught 3 years or less,12.5,106,0,7,9,1,0,0,1,5,2,1,1,1,2,-8,0,1,2,2,2,2,2,0,1,1,0,0,106
134001,106825,1,43.6269,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,4,5,5,5,3,5,1,1,2,3,4,3,3,2,1,1,1,2,1,3,2,3,4,4,4,3,3,1,2,2,3,1,1,37.1798,0,17,Teacher has taught 3 years or less,16.67,67,0,8,18,1,0,3,1,5,1,1,1,1,2,-8,0,2,1,1,2,2,2,0,2,-8,0,0,67
134082,103646,1,558.3369,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly disagree,3,4,4,4,4,4,1,1,2,2,1,3,2,2,1,1,2,2,1,3,3,3,3,3,3,4,3,3,4,3,4,1,1,64.834,0,19,Teacher has taught 3 years or less,12.5,41,0,14,16,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,2,1,2,2,0,2,-8,0,0,41
134144,105309,1,456.5525,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,5,5,5,5,3,5,1,1,4,2,1,2,2,2,1,1,1,1,1,3,3,4,4,4,4,4,4,2,2,3,3,2,2,191.8783,0,20,Teacher has taught 3 years or less,1.25,0,26,10,20,1,0,0,1,5,1,1,1,1,1,1,5,1,1,1,2,2,2,26,2,-8,0,0,26
134172,104223,0,8.99,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,3,4,4,3,3,2,1,2,4,2,1,2,2,2,4,3,3,2,2,2,2,2,4,4,4,3,3,2,3,2,3,1,5,6.7309,31.58,14,Teacher has taught 3 years or less,8.52,0,19,10,18,1,0,1,1,5,2,1,1,1,2,-8,0,1,1,2,2,2,2,19,2,2,0,0,19
134209,105015,1,649.1625,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,4,4,3,4,3,4,1,3,4,3,1,2,3,3,2,3,2,2,2,1,1,1,2,1,1,4,1,1,1,1,1,3,1,434.7359,51.72,16,Teacher has taught 3 years or less,8.57,0,29,4,9,1,0,3,1,5,1,1,1,1,2,-8,0,1,1,1,1,1,2,29,-8,2,1,1,29
134216,108410,0,105.965,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,3,4,5,5,5,5,1,1,2,4,1,3,3,2,2,3,2,4,1,2,1,1,2,1,2,3,1,1,1,2,2,2,1,84.1371,0,18,Teacher has taught 3 years or less,25.24,0,0,6,9,1,0,6,1,5,2,1,1,1,2,-8,0,1,2,1,2,2,2,15,2,2,0,0,0
134247,104289,1,608.9112,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,2,2,5,5,5,5,2,1,3,3,2,3,2,2,2,2,3,3,1,4,3,4,3,4,3,3,3,3,3,3,4,1,1,519.1593,4.2,15,Teacher has taught 3 years or less,25.64,119,0,13,16,1,0,1,1,5,1,1,1,1,1,1,5,1,1,1,2,2,2,0,2,2,0,0,119
134254,102154,1,1727.2711,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,4,3,4,4,3,4,2,2,2,3,2,2,3,2,2,2,2,2,1,2,1,3,3,2,2,4,3,2,2,2,3,1,2,74.2383,3.55,15,Teacher has taught 3 years or less,8.77,141,0,9,14,1,0,1,2,5,1,1,1,1,1,1,3,1,2,2,2,2,2,0,1,2,0,0,141
134346,110511,1,756.8938,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,1,1,5,2,5,1,2,2,4,1,2,4,1,1,1,2,2,1,1,4,1,4,1,2,3,4,1,1,1,1,1,1,2,380.2472,0,16,Teacher has taught 3 years or less,15,0,0,4,11,1,0,0,3,5,1,1,1,1,2,-8,0,1,2,1,1,2,2,0,1,2,0,1,0
134355,106867,1,827.1473,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,4,4,5,5,5,5,1,1,2,2,1,1,2,1,1,1,2,1,1,3,3,3,3,4,4,4,3,4,4,3,4,1,1,30.2679,0,19,Teacher has taught 3 years or less,13.89,95,0,15,18,1,1,0,3,5,1,1,1,1,1,1,4,2,2,2,2,2,1,0,1,-8,0,0,95
134369,100839,1,152.2552,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,4,4,5,5,3,5,2,2,1,2,2,3,3,2,2,2,3,3,2,3,2,2,3,3,3,4,2,3,3,2,4,1,1,108.4936,0,14,Teacher has taught 3 years or less,2.86,110,0,12,15,1,0,1,1,5,1,1,1,1,1,1,3,2,2,1,2,2,2,0,-8,-8,0,1,110
134439,100934,1,128.8235,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,1,5,5,5,5,5,1,1,4,4,1,1,1,1,1,2,3,1,2,1,1,4,3,4,2,4,3,2,2,1,3,1,1,114.2564,33.33,18,Teacher has taught 3 years or less,0,0,24,8,16,1,0,1,2,5,1,1,1,1,2,-8,0,1,2,1,2,2,2,24,2,2,0,0,24
134440,105451,1,71.1132,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,3,2,4,5,5,5,1,2,3,2,3,2,2,2,2,2,2,1,2,4,3,4,3,3,3,4,3,3,3,3,3,2,1,67.5553,0,15,Teacher has taught 3 years or less,2.38,0,18,12,16,1,0,0,1,5,1,1,1,1,1,1,3,1,2,1,1,2,2,18,1,-8,0,0,18
134492,102106,1,88.1725,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,3,4,5,5,4,5,1,1,2,3,1,3,2,3,1,1,1,1,2,3,3,2,3,2,3,4,3,3,3,2,3,3,5,75.1762,0,20,Teacher has taught 3 years or less,11.9,0,0,11,15,1,0,0,2,5,1,1,1,1,2,-8,0,2,1,1,1,2,2,8,2,-8,0,0,0
134575,101039,1,42.8517,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,4,5,5,5,5,5,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,4,3,4,2,2,1,2,3,1,1,40.7077,0,20,Teacher has taught 3 years or less,10.71,0,10,8,16,1,0,0,1,5,1,1,1,1,1,1,5,2,1,1,1,1,2,10,1,-8,1,0,10
134637,111525,1,386.5919,Somewhat disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,5,5,5,5,5,5,2,2,2,2,1,4,2,3,2,3,2,2,1,3,2,3,2,2,3,3,3,2,2,2,3,1,1,313.4512,0,16,Teacher has taught 3 years or less,21.62,525,0,9,13,1,0,0,3,5,1,1,1,1,2,-8,0,1,1,1,1,1,2,0,1,-8,1,1,525
134675,111295,1,401.4825,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,5,4,5,5,4,5,2,3,3,3,2,4,2,2,2,1,2,2,2,2,1,2,3,3,3,2,1,2,1,1,2,1,3,35.2546,0,14,Teacher has taught 3 years or less,1.88,133,0,6,12,1,0,1,1,5,2,2,1,1,2,-8,0,1,1,1,2,2,2,0,2,-8,0,0,133
134763,105277,1,473.6527,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,3,4,4,4,5,4,3,3,3,3,4,3,4,2,3,3,2,1,2,2,2,2,3,3,3,3,2,1,1,2,2,3,3,12.5698,0,10,Teacher has taught 3 years or less,2.5,0,0,6,14,1,0,1,1,5,1,1,1,1,1,1,4,1,2,1,1,2,1,20,1,-8,0,0,0
134788,100552,1,357.9287,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,3,3,3,4,4,5,1,1,3,2,1,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,245.7162,0,20,Teacher has taught 3 years or less,25,0,0,16,20,1,0,2,1,5,1,1,1,1,1,2,3,2,2,2,2,2,2,0,1,-8,0,0,0
134802,106484,1,22.7476,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,4,2,5,5,5,5,3,3,3,2,4,4,4,4,3,2,3,1,3,3,3,4,4,2,3,4,2,3,3,2,3,2,3,15.5357,0,9,Teacher has taught 3 years or less,10.39,99,0,11,15,1,0,0,1,5,2,1,1,1,2,-8,0,2,2,1,2,2,2,0,-8,-8,0,0,99
134870,111345,1,2332.3158,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,4,4,4,4,4,4,1,2,2,3,1,2,1,2,1,1,2,2,2,3,3,3,3,3,3,3,2,4,3,3,4,2,1,46.8124,0,18,Teacher has taught 3 years or less,17.86,96,0,14,14,1,1,1,3,5,1,1,1,1,1,1,5,2,2,2,2,2,2,0,1,-8,0,0,96
134879,108269,1,2821.4053,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,5,5,5,4,4,5,3,2,3,2,2,4,4,2,2,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,1,2,3,26.3353,0,13,Teacher has taught 3 years or less,10.71,25,0,10,16,1,0,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,-8,1,1,25
135023,101940,1,207.289,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,4,4,5,5,5,3,1,1,3,3,2,2,2,1,1,3,1,1,1,2,3,4,4,3,3,4,2,4,4,2,3,2,1,141.5706,0,19,Teacher has taught 3 years or less,10.53,0,0,13,16,1,0,6,1,5,1,1,1,1,1,2,3,2,2,1,1,2,2,27,2,2,0,0,0
135041,107917,1,737.0263,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,2,2,3,4,4,4,1,1,3,2,1,2,1,1,1,1,1,1,1,3,3,4,3,3,3,4,4,3,2,3,3,1,1,474.1,16.67,20,Teacher has taught 3 years or less,2.86,0,18,11,17,1,0,2,1,5,1,1,1,1,1,1,5,1,1,2,1,2,2,18,2,2,0,0,18
135074,104699,1,672.5094,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,3,3,4,4,4,4,1,2,2,3,3,2,4,4,3,3,2,1,3,2,2,3,2,3,1,3,1,1,1,1,1,1,1,399.6881,10,14,Teacher has taught 3 years or less,13.51,0,20,4,10,1,0,2,1,5,1,1,1,1,1,2,2,2,2,1,1,2,2,20,1,2,0,0,20
135154,109109,0,42.6303,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,1,5,5,5,5,5,1,2,4,4,3,2,4,3,2,1,1,1,2,3,3,3,4,4,4,4,2,3,4,3,4,2,3,31.4765,1.67,16,Teacher has taught 3 years or less,7.5,120,0,14,18,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,1,2,2,2,0,2,2,0,0,120
135303,110480,0,13.6462,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,1,2,5,5,4,5,2,2,3,2,3,3,4,2,3,2,3,4,2,3,2,2,2,3,1,3,1,2,2,1,3,1,2,10.5192,15.38,12,Teacher has taught 3 years or less,13.89,130,0,8,10,1,0,0,1,5,1,1,1,1,2,-8,0,2,2,2,2,2,2,0,1,2,0,0,130
135312,107031,1,577.5694,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,4,5,5,5,4,5,1,1,2,2,1,2,2,2,1,2,1,1,1,4,3,4,3,3,4,4,2,3,3,2,3,3,3,85.0294,0,20,Teacher has taught 3 years or less,8.75,78,0,11,16,1,0,0,1,5,1,1,1,1,2,-8,0,1,2,1,2,2,1,0,1,-8,0,0,78
135439,108157,1,107.3912,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,2,4,4,4,3,4,2,2,2,3,2,4,3,2,1,2,1,3,2,3,2,1,3,3,4,4,1,1,2,1,2,2,3,76.5246,0.72,17,Teacher has taught 3 years or less,18.75,138,0,6,15,1,1,0,3,5,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,0,0,138
135479,107198,1,5.5782,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,2,4,5,5,3,4,1,2,4,3,2,4,2,2,2,3,3,1,2,4,2,4,3,3,2,4,1,1,2,1,3,1,1,4.756,0,15,Teacher has taught 3 years or less,2.78,43,0,7,13,1,1,0,3,5,1,1,1,1,2,-8,0,2,1,2,2,1,2,0,1,-8,1,0,43
135512,110321,1,807.2358,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,3,1,3,4,4,4,2,2,3,3,1,3,2,2,2,3,3,2,1,3,3,4,3,4,4,4,3,2,2,2,3,1,5,332.8616,0,15,Teacher has taught 3 years or less,0,0,0,9,18,1,0,1,1,5,1,1,1,1,1,2,4,2,2,1,1,1,2,21,-8,-8,1,0,0
135527,106505,1,586.0528,Strongly agree,Strongly agree,Strongly agree,Strongly agree,4,4,5,4,4,4,1,2,4,4,1,3,2,3,1,2,2,4,1,3,3,3,2,3,3,3,2,1,2,2,3,1,2,307.5582,0,18,Teacher has taught 3 years or less,10.57,0,0,8,13,1,0,4,1,5,1,1,1,1,1,1,5,2,1,1,2,2,1,30,1,-8,0,0,0
135550,100290,1,27.3248,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,4,3,5,5,5,5,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,4,4,4,2,1,1,2,4,1,2,23.2869,0,19,Teacher has taught 3 years or less,8.75,35,0,8,16,1,0,1,1,5,1,1,1,1,2,-8,0,2,2,1,2,1,2,0,2,-8,1,0,35
135564,105503,1,22.4592,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,4,4,4,5,5,5,1,1,4,3,1,3,1,2,1,1,1,1,1,3,1,4,3,3,3,3,2,1,1,1,1,2,1,22.4592,3.75,20,Teacher has taught 3 years or less,14.29,80,0,4,14,1,0,0,3,5,1,1,1,1,1,2,4,2,2,2,2,2,2,0,2,2,0,0,80
135566,106665,1,13.1729,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,2,3,3,4,4,5,3,4,4,3,2,3,3,2,2,3,2,2,2,1,2,3,3,3,3,3,2,2,3,2,2,2,2,10.4594,23.81,12,Teacher has taught 3 years or less,17.86,84,0,9,14,1,0,0,1,5,2,2,1,1,2,-8,0,1,2,2,2,2,2,0,2,2,0,0,84
